server|url|amount
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/bomba-renan-filho-pagou-r39-milhoes-em-gratificacoes-fantasmas-via-sus-diz-mpf/|298
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/urgente-ministro-kassio-nunes-pode-derrubar-fundao-eleitoral-e-mandar-votar-de-novo/|284
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/com-derrota-da-oposicao-voto-auditavel-segue-firme-foi-desempatado-no-voto-de-minerva/|281
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/presa-duas-vezes-por-corrupcao-esposa-de-omar-aziz-vive-uma-vida-de-extremo-luxo/|271
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/querendo-caos-randolfe-convoca-mst-para-fazer-atos-contra-bolsonaro/|252
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/08/urgente-camara-dos-deputados-colhe-assinaturas-para-cpi-das-fraudes-eleitorais/|238
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/08/bomba-fatima-bezerra-fez-contrato-secreto-com-a-russia/|234
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/08/barrosonacadeia-e-um-dos-assuntos-mais-comentados-no-ranking-mundial-do-twitter/|228
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/06/09/senador-otto-alencar-e-denunciado-como-falso-ortopedista-no-conselho-federal/|453
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/10/moraes-do-stf-maia-e-vice-de-doria-se-encontram-em-churrascaria-de-sp/|404
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/10/eleicao-nao-se-ganha-se-toma-diz-barroso-em-video/|326
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/02/nunes-marques-voto-auditavel-e-uma-preocupacao-legitima-do-povo-brasileiro/|316
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/03/braga-netto-visita-tropas-de-emprego-estrategico-especializadas-em-intervencao-federal/|264
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/03/barrosonacadeia-e-um-dos-assuntos-mais-comentados-no-ranking-mundial-do-twitter/|244
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/01/diretor-geral-da-abin-voto-auditavel-significa-evolucao-das-urnas-eletronicas/|224
gazetabrasil.com.br|https://gazetabrasil.com.br/especiais/jair-bolsonaro/2021/07/08/bolsonaro-barroso-fala-tanto-em-ciencia-e-se-consultava-com-joao-de-deus/|198
gazetabrasil.com.br|https://gazetabrasil.com.br/especiais/jair-bolsonaro/2021/07/28/bndes-vai-apresentar-todos-os-emprestimos-do-governo-lula-para-outros-paises-anuncia-bolsonaro/|188
gazetabrasil.com.br|https://gazetabrasil.com.br/celebridades/2021/07/21/eric-clapton-diz-que-nao-vai-fazer-shows-em-locais-em-que-vacinacao-seja-obrigatoria/|172
naturalnews.com|http://NaturalNews.com|15641
naturalnews.com|https://www.naturalnews.com/2019-08-30-nasa-admits-climate-change-not-caused-by-suvs-fossil-fuels.html|163
naturalnews.com|http://tv.naturalnews.com/v.asp|129
naturalnews.com|https://www.naturalnews.com/055151_global_warming_science_hoax_climate_skepticism.html|102
naturalnews.com|http://www.naturalnews.com/046358_tart_cherries_sleep_quality_tryptophan.html|101
naturalnews.com|http://www.naturalnews.com/046239_sunlight_alternative_medicine_cancer.html|97
naturalnews.com|http://www.naturalnews.com/046772_hemp_seeds_tuberculosis_forbidden_medicine.html|89
naturalnews.com|https://www.naturalnews.com/2019-07-12-climate-change-hoax-collapses-new-science-cloud-cover.html|84
naturalnews.com|https://www.naturalnews.com/2019-04-10-cancer-industry-not-looking-for-cure.html|74
naturalnews.com|http://www.naturalnews.com/046509_antibiotics_holistic_medicine_pharmaceutical_industry.html|73
pleno.news|http://Pleno.News|16167
pleno.news|https://pleno.news/brasil/orgulho-do-brasil-moro-ganha-apoio-nas-redes-sociais.html|230
pleno.news|https://pleno.news/brasil/indignados-eleitores-acusam-stf-de-ser-gabinete-do-crime.html|202
pleno.news|https://pleno.news/brasil/politica-nacional/pazuello-stf-impediu-plano-do-governo-de-combate-a-pandemia.html|200
pleno.news|https://pleno.news/brasil/apoio-a-sergio-moro-dispara-nas-redes-somostodosmoro.html|199
pleno.news|https://pleno.news/brasil/politica-nacional/michelle-bolsonaro-e-nomeada-cidada-do-mundo-pela-paz.html|190
pleno.news|https://pleno.news/mundo/cidade-do-mexico-ivermectina-reduziu-internacoes-em-ate-76.html|176
pleno.news|https://pleno.news/brasil/politica-nacional/lei-que-vende-bens-do-trafico-e-aprovada-e-psol-sofre-derrota.html|171
pleno.news|https://pleno.news/brasil/moro-anuncia-venda-de-612-imoveis-que-eram-do-trafico.html|169
pleno.news|https://pleno.news/e-fake/artistas-publicam-foto-de-1989-para-criticar-jair-bolsonaro.html|165
tercalivre.com.br|https://tercalivre.com.br/|31922
tercalivre.com.br|https://www.tercalivre.com.br/|6479
tercalivre.com.br|https://tercalivre.com.br/alexandre-usou-pericia-forjada-no-inquerito-de-atos-antidemocraticos/|219
tercalivre.com.br|https://www.tercalivre.com.br/general-denuncia-controle-dos-rothschilds-na-amazonia-com-patrocinio-do-psdb/|141
tercalivre.com.br|https://www.tercalivre.com.br/brasil-foi-convidado-pela-ocde-para-coordenar-grupo-de-recuperacao-economica/|127
tercalivre.com.br|https://www.tercalivre.com.br/alexandre-usou-pericia-forjada-no-inquerito-de-atos-antidemocraticos/|118
tercalivre.com.br|https://www.tercalivre.com.br/rede-vai-ao-stf-para-barrar-fiscalizacao-de-ongs/|111
tercalivre.com.br|https://www.tercalivre.com.br/denuncia-nos-eua-ha-conluio-entre-stf-e-facebook-no-brasil-para-censurar-conservadores/|109
tercalivre.com.br|https://www.tercalivre.com.br/wikileaks-papa-conservador-foi-forcado-renunciar-pelo-deep-state/|89
tercalivre.com.br|http://aovivo.tercalivre.com.br|86
republicadecuritiba.net|https://republicadecuritiba.net/2018/03/11/o-bilionario-rombo-do-fies-vem-a-tona-mais-um-descalabro-da-era-pt/|480
republicadecuritiba.net|https://republicadecuritiba.net/2018/07/07/senadora-ana-amelia-apresenta-proposta-pelo-fim-do-mandato-vitalicio-para-o-stf/|376
republicadecuritiba.net|https://republicadecuritiba.net/2019/05/24/nordeste-organiza-recepcao-jamais-vista-a-um-presidente-e-bolsonaro-e-ovacionado-pela-multidao-em-pernambuco/|309
republicadecuritiba.net|https://republicadecuritiba.net/2019/01/19/paulo-guedes-quer-que-funcionarios-publicos-com-mau-desempenho-sejam-demitidos/|276
republicadecuritiba.net|https://republicadecuritiba.net/2019/02/10/deltan-engrossa-o-coro-e-pede-investigacao-fiscal-das-contas-de-gilmar/|261
republicadecuritiba.net|https://republicadecuritiba.net/2018/12/05/pele-elogia-bolsonaro-e-pede-apoio-de-todos-os-brasileiros-ao-novo-presidente/|258
republicadecuritiba.net|https://republicadecuritiba.net/2018/06/02/lula-e-dilma-deram-68-milhoes-de-dolares-a-cuba-de-forma-ilegal-aponta-tcu/|252
republicadecuritiba.net|https://republicadecuritiba.net/2018/05/09/moradores-de-ocupacao-revelam-que-eram-obrigados-a-participar-de-atos-pro-lula-ou-eram-expulsos-das-moradias/|247
republicadecuritiba.net|https://republicadecuritiba.net/2018/11/01/janaina-declara-sergio-moro-virou-referencia-de-justica-no-mundo/|244
republicadecuritiba.net|https://republicadecuritiba.net/2018/11/16/justica-da-suica-bloqueia-r-432-milhoes-movimentados-pelo-psdb/|241
conexaopolitica.com.br|https://conexaopolitica.com.br/ultimas/educacao-tira-pessoas-da-miseria-nao-programas-sociais-afirma-bolsonaro/|263
conexaopolitica.com.br|https://conexaopolitica.com.br/economia/com-governo-bolsonaro-700-empresas-do-japao-querem-investir-no-brasil/|229
conexaopolitica.com.br|https://conexaopolitica.com.br/ultimas/globo-entra-em-alerta-vermelho-apos-queda-drastica-de-audiencia-e-promove-mudanca-de-emergencia/|154
conexaopolitica.com.br|https://conexaopolitica.com.br/ultimas/bolsonaro-divulga-outros-jornalistas-que-receberam-dinheiro-publico-veja-nomes-e-valores/|127
conexaopolitica.com.br|https://conexaopolitica.com.br/ultimas/pf-descobriu-6-contas-de-email-de-adelio-e-diz-que-crime-contra-bolsonaro-foi-arquitetado/|125
conexaopolitica.com.br|https://link.conexaopolitica.com.br/49oRwHQvRWuHE5cHA|112
conexaopolitica.com.br|https://conexaopolitica.com.br/politica/governo-zera-tarifa-imposto-de-importacao-de-equipamentos-medicos/|102
conexaopolitica.com.br|https://www.conexaopolitica.com.br/ultimas/jornal-nacional-perde-ibope-na-pandemia-e-se-aproxima-de-recorde-negativo-historico/|97
conexaopolitica.com.br|https://www.conexaopolitica.com.br/congresso/vacinado-com-as-duas-doses-senador-otto-alencar-testa-positivo-para-covid-19/|97
conexaopolitica.com.br|https://link.conexaopolitica.com.br/nqmkbXqa18wWbTFC7|96
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/|362
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/a-musica-brasileira-esta-uma-merda-diz-milton-nascimento/|131
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/messi-abre-seu-restaurante-para-moradores-de-rua-na-argentina/|94
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/vereador-preso-no-parana-por-suspeita-de-pedofilia-e-bolsonarista-e-cidadao-de-bem/|88
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/atacado-pelos-fascistas-que-cultivou-bolsonarista-roger-pede-para-nao-ser-xingado/|67
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/marco-nanini-problema-do-brasil-nao-e-beijo-gay-e-a-desigualdade-social/|42
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/gimar-mendes-helio-negao-e-bia-kicis-eleitos-sao-a-prova-de-que-a-urna-eletronica-nao-tem-fraude/|41
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/evangelicos-avacalham-presepio-e-revoltam-catolicos-em-cidade-do-interior/|40
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/vereador-pede-cassacao-da-licenca-de-medico-que-participava-de-rinhas-de-caes/|39
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/o-patrimonio-que-ele-oculta-supera-os-40-milhoes-de-reais-disse-ex-mulher-de-arthur-lira/|39
agoranoticiasbrasil.com.br|https://www.agoranoticiasbrasil.com.br/|841
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/kassio-nao-assina-a-carta-contra-voto-impresso/|268
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/denuncias-gravissima-daniel-silveira-segue-preso-e-advogada-denuncia-o-stf-e-preso-politico/|122
agoranoticiasbrasil.com.br|https://www.agoranoticiasbrasil.com.br/luciano-huck-o-amigo-da-bandidagem-quer-ser-presidente-para-salvar-a-rede-globo/|113
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/tcu-confirma-que-receita-acessou-ilegalmente-dados-do-senador-flavio-bolsonaro/|107
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/peritos-da-pf-se-manifestam-a-favor-da-impressao-dos-votos-como-elemento-de-auditoria/|106
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/aras-indica-que-nao-ve-crimes-nos-ataques-de-bolsonaro-e-que-nao-vai-interferir-em-crise/|101
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/advogado-ingressa-com-pedido-de-prisao-de-moraes-por-crime-de-tortura/|86
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/ministros-do-stf-dividem-tarefas-em-articulacao-contra-o-voto-impresso/|78
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/bolsonaro-vou-provar-fraude-na-urna-eletronica-semana-que-vem/|75
renovamidia.com.br|https://renovamidia.com.br/|1509
renovamidia.com.br|https://renovamidia.com.br/foto-de-toffoli-com-bone-do-pt-decadas-atras-viraliza/|98
renovamidia.com.br|https://renovamidia.com.br/ira-continua-enforcando-homossexuais-em-praca-publica/|97
renovamidia.com.br|https://renovamidia.com.br/paginas-pro-lgtb-sao-censuradas-na-china/|84
renovamidia.com.br|https://renovamidia.com.br/incendios-na-australia-sao-quase-6-vezes-maiores-que-os-da-amazonia/|70
renovamidia.com.br|https://renovamidia.com.br/ditadura-corta-internet-em-cidades-de-cuba-registrando-protestos/|56
renovamidia.com.br|https://renovamidia.com.br/moraes-articulou-manifesto-de-partidos-contra-o-voto-impresso/|54
renovamidia.com.br|https://renovamidia.com.br/folha-diz-que-bolsonaro-precisa-ser-parado-pela-lei/|51
renovamidia.com.br|https://renovamidia.com.br/policia-da-bolivia-prende-33-juizes-eleitorais-por-fraudes/|48
renovamidia.com.br|https://renovamidia.com.br/nunca-houve-fraude-documentada-diz-barroso-sobre-eleicoes/|48
lifesitenews.com|http://LifeSiteNews.com|456
lifesitenews.com|https://lm.facebook.com/l.php|320
lifesitenews.com|https://www.lifesitenews.com/news/47-studies-confirm-inefectiveness-of-masks-for-covid-and-32-more-confirm-their-negative-health-effects|91
lifesitenews.com|https://www.lifesitenews.com/news/vaccine-researcher-admits-big-mistake-says-spike-protein-is-dangerous-toxin|82
lifesitenews.com|https://www.lifesitenews.com/news/nobel-prize-winner-mass-covid-vaccination-an-unacceptable-mistake-that-is-creating-the-variants|67
lifesitenews.com|https://www.lifesitenews.com/opinion/if-christians-dont-personally-engage-in-politics-its-all-over-for-america|65
lifesitenews.com|https://www.lifesitenews.com/opinion/the-united-nations-wants-a-one-world-government-in-less-than-twelve-years|58
lifesitenews.com|https://www.lifesitenews.com/news/french-drug-assessment-center-demands-removal-of-all-four-widely-used-covid-vaccines|54
lifesitenews.com|https://www.lifesitenews.com/news/asymptomatic-transmission-of-covid-19-didnt-occur-at-all-study-of-10-million-finds|49
lifesitenews.com|https://www.lifesitenews.com/news/200-ex-lgbt-men-women-rally-to-show-freedom-theyve-found-in-following-jesus|45
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2014/04/24/memory-improvement-tricks.aspx|75
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2013/06/10/9-unhealthy-foods.aspx|56
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2014/07/14/type-2-diabetes-insulin-leptin.aspx|47
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2015/03/21/plastic-trash-ocean.aspx|45
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2014/11/01/fluoroquinolone-antibiotic-side-effects.aspx|41
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2015/04/06/10-everyday-items-throw-away.aspx|40
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2015/03/29/vaccine-adjuvants-brain-effects.aspx|36
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2013/08/07/worst-us-charities.aspx|36
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2016/10/23/near-infrared-led-lighting.aspx|34
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2015/03/30/fiber-fermentation-gut-health.aspx|33
actualidad.rt.com|https://actualidad.rt.com/en_vivo|59
actualidad.rt.com|http://actualidad.rt.com/en_vivo|53
actualidad.rt.com|https://actualidad.rt.com/ciencias/view/106041-azucar-droga-peligrosa-hambre-comida|43
actualidad.rt.com|https://actualidad.rt.com/actualidad/397341-rusia-eeuu-asesinato-presidente-haiti|39
actualidad.rt.com|https://actualidad.rt.com/actualidad/view/55187-vinculan-campanas-vacunacion-banco-mundial-control-demografico|35
actualidad.rt.com|http://actualidad.rt.com|34
actualidad.rt.com|https://actualidad.rt.com/actualidad/398932-lopez-obrador-mexico-envio-ayuda-cuba|31
actualidad.rt.com|https://actualidad.rt.com/actualidad/397955-autoridades-moscu-cancelan-sistema-codigos|31
actualidad.rt.com|https://actualidad.rt.com/actualidad/398429-oro-venezolano-banco-inglaterra-peligrosa-jurisprudencia|29
actualidad.rt.com|https://actualidad.rt.com/actualidad/388633-10-multimillonarios-latinoamericanos-forbes-2021|26
theepochtimes.com|https://subscribe.theepochtimes.com/p/|122
theepochtimes.com|https://es.theepochtimes.com/justica-da-italia-confirma-prisao-perpetua-de-terrorista-que-lula-protegeu_562577.html|52
theepochtimes.com|https://www.theepochtimes.com/election-2020|50
theepochtimes.com|https://es-mb.theepochtimes.com/justica-da-italia-confirma-prisao-perpetua-de-terrorista-que-lula-protegeu_562577.html|40
theepochtimes.com|https://www.theepochtimes.com/michigan-countys-updated-results-show-flip-from-biden-to-trump_3568108.html|39
theepochtimes.com|https://www.theepochtimes.com/2020-election-investigation-who-is-stealing-america_3617562.html|38
theepochtimes.com|https://www.theepochtimes.com/55-people-died-in-us-after-receiving-covid-19-vaccines-reporting-system_3659152.html|35
theepochtimes.com|https://www.theepochtimes.com/bill-gates-and-george-soros-buy-out-covid-19-testing-company_3909833.html|33
theepochtimes.com|https://www.theepochtimes.com/biden-administration-warns-cubans-haitians-against-sailing-to-us-do-not-risk-your-life_3900895.html|31
theepochtimes.com|https://www.theepochtimes.com/sheriff-border-fence-helped-cut-crime-in-yuma-by-91-percent_2749236.html|28
breitbart.com|https://www.breitbart.com/national-security/2018/06/30/christian-death-toll-rises-to-200-in-4-day-muslim-killing-spree-in-nigeria/|47
breitbart.com|https://www.breitbart.com/health/2018/12/31/abortion-leading-cause-of-death-in-2018-with-41-million-killed/|42
breitbart.com|https://www.breitbart.com/politics/2020/12/07/texas-sues-georgia-michigan-pennsylvania-and-wisconsin-at-supreme-court-election-rules/|36
breitbart.com|https://paper.li/McGMaryland1/1543839084|31
breitbart.com|https://www.breitbart.com/clips/2021/06/23/fncs-carlson-ties-scientists-advising-google-on-covid-19-to-human-engineering/|29
breitbart.com|https://www.breitbart.com/entertainment/2019/11/04/kanye-wests-jesus-is-king-is-no-1-album-in-america/|28
breitbart.com|https://www.breitbart.com/politics/2021/07/08/the-federalist-andrew-breitbart-revealed-obamas-ties-to-critical-race-theory-9-years-ago/|26
breitbart.com|https://www.breitbart.com/politics/2021/06/15/biden-administration-asks-americans-to-report-potentially-radicalized-friends-and-family/|26
breitbart.com|https://www.breitbart.com/politics/2021/08/11/hunter-biden-says-he-lost-another-laptop-to-russian-drug-dealers-in-naked-pillow-talk/|25
breitbart.com|https://www.breitbart.com/border/2021/08/07/exclusive-video-floridian-complains-about-covid-chaotic-conditions-outside-texas-shelter-in-border-town/|24
diariodobrasil.org|http://www.diariodobrasil.org/voce-sabia-que-lula-doou-r-25-milhoes-ao-movimento-hamas-atraves-de-decreto/|334
diariodobrasil.org|https://www.diariodobrasil.org/dinheiro-do-trafico-doleiro-preso-pela-pf-abre-o-bico-e-cita-4-senadores-da-republica/|262
diariodobrasil.org|http://www.diariodobrasil.org/internauta-resgata-entrevista-de-lula-elogiando-hitler-em-1979-estava-ao-lado-dos-menos-favorecidos/|256
diariodobrasil.org|https://www.diariodobrasil.org/carvalhosa-um-dos-maiores-juristas-do-pais-protocola-impeachment-de-gilmar-mendes/|205
diariodobrasil.org|https://www.diariodobrasil.org/marcelo-d2-tenta-lacrar-em-cima-de-bolsonaro-e-leva-resposta-de-capitao-da-pm/|200
diariodobrasil.org|https://www.diariodobrasil.org/melhor-prefeito-do-brasil-inaugura-escola-rural-com-dinheiro-do-carnaval/|200
diariodobrasil.org|https://www.diariodobrasil.org/temos-um-marginal-dentro-do-supremo-gilmar-e-um-marginal-diz-jurista/|168
diariodobrasil.org|http://www.diariodobrasil.org/porque-voce-nao-lamenta-os-24-mil-leitos-de-hospital-fechados-pelo-pt/|155
diariodobrasil.org|https://www.diariodobrasil.org/lula-furtou-7-pavoes-do-planalto/|153
diariodobrasil.org|http://www.diariodobrasil.org/psiquiatra-forense-conclui-que-esquerdismo-e-um-tipo-de-doenca-mental/|151
timesofisrael.com|https://www.timesofisrael.com/beheaded-journalists-parents-thank-trump-for-eliminating-islamic-state-chief/|52
timesofisrael.com|https://www.timesofisrael.com/hmo-those-who-inoculated-early-twice-as-likely-to-catch-covid-as-later-adopters/|36
timesofisrael.com|https://www.timesofisrael.com/hamas-paid-family-to-say-baby-killed-by-tear-gas-says-gaza-terror-suspect/|36
timesofisrael.com|https://atlantajewishtimes.timesofisrael.com/jewish-support-and-empathy-for-asian-americans/|32
timesofisrael.com|https://www.timesofisrael.com/israeli-uk-data-offer-mixed-signals-on-vaccines-potency-against-delta-strain/|29
timesofisrael.com|https://www.timesofisrael.com/arab-plumbers-refuse-to-charge-client-after-learning-shes-a-holocaust-survivor/|28
timesofisrael.com|https://blogs.timesofisrael.com/how-did-israeli-camel-startups-turn-into-unicorns-outnumbering-the-eu-ones/|24
timesofisrael.com|https://www.timesofisrael.com/liveblog_entry/report-14-israelis-have-caught-covid-19-despite-receiving-booster-shot/|24
timesofisrael.com|https://www.timesofisrael.com/tv-14-israelis-who-got-3rd-shot-later-infected-with-covid-19/|24
timesofisrael.com|https://www.timesofisrael.com/after-49-years-israeli-victims-of-1972-olympic-massacre-honored-at-tokyo-opener/|21
brasilsemmedo.com|https://brasilsemmedo.com/advogado-pede-prisao-de-alexandre-de-moraes-em-flagrante-por-crime-de-tortura/|398
brasilsemmedo.com|https://brasilsemmedo.com/moraes-almocou-com-maia-e-vice-de-doria-antes-de-noticia-crime-contra-bolsonaro/|189
brasilsemmedo.com|https://brasilsemmedo.com/as-mentiras-de-omar-aziz-presidente-da-cpi-da-covid-19/|141
brasilsemmedo.com|https://brasilsemmedo.com/policia-federal-investiga-ligacao-entre-operador-de-renan-calheiros-e-dono-da-precisa/|139
brasilsemmedo.com|https://brasilsemmedo.com/anvisa-confessa-ineficacia-de-mascaras-e-diz-se-basear-apenas-na-oms/|136
brasilsemmedo.com|https://brasilsemmedo.com/por-pressao-de-barroso-voto-auditavel-deve-ser-derrotado-na-camara-afirma-bolsonaro/|130
brasilsemmedo.com|https://brasilsemmedo.com/bolsonaro-e-filipe-barros-apresentam-provas-de-violacao-do-sistema-do-tse/|124
brasilsemmedo.com|https://brasilsemmedo.com/eric-clapton-se-nega-a-tocar-em-locais-que-exijam-vacinacao/|118
brasilsemmedo.com|https://brasilsemmedo.com/em-roraima-eleicao-nao-se-vence-se-toma-diz-barroso/|116
brasilsemmedo.com|https://brasilsemmedo.com/governadores-se-aliam-a-china-contra-bolsonaro/|115
gospelprime.com.br|https://www.gospelprime.com.br/deputada-quer-proibir-dancas-obscenas-e-vulgares-dentro-das-escolas/|161
gospelprime.com.br|https://noticias.gospelprime.com.br/cristaos-crucificados-esmagados-coreia-do-norte/|151
gospelprime.com.br|https://noticias.gospelprime.com.br/haddad-afirma-que-o-kit-gay-sera-reformulado-e-lancado-ate-fim-do-ano/|124
gospelprime.com.br|https://noticias.gospelprime.com.br/protesto-esquerdista-em-universidade-tem-defesa-da-morte-aos-cristaos/|104
gospelprime.com.br|https://www.gospelprime.com.br/conheca-os-deputados-evangelicos-que-ajudaram-a-tirar-o-coaf-de-moro/|103
gospelprime.com.br|https://www.gospelprime.com.br/pessimistas-me-desculpem-mas-o-brasil-vai-dar-certo-diz-ministro/|89
gospelprime.com.br|https://noticias.gospelprime.com.br/pastor-uniao-evangelicos-catolicos-vencer-esquerda/|81
gospelprime.com.br|https://noticias.gospelprime.com.br/confederacao-de-pastores-do-brasil-decide-apoiar-bolsonaro/|78
gospelprime.com.br|https://noticias.gospelprime.com.br/haddad-versiculo-inexistente-roda-viva/|68
gospelprime.com.br|https://noticias.gospelprime.com.br/haddad-tira-cobertores-mendigos-doados-igrejas/|65
apnews.com|https://apnews.com/d04b379bceb449a48450ead824b01e1b|183
apnews.com|http://m.apnews.com/ap/db_268748/contentdetail.htm|114
apnews.com|http://m.apnews.com/ap/db_289563/contentdetail.htm|28
apnews.com|https://apnews.com/hub/2020-tokyo-olympics|21
apnews.com|https://apnews.com/article/coronavirus-vaccine-us-military-requirement-pentagon-3975940c732352f72e41f6e34a3a2669|17
apnews.com|https://apnews.com/article/science-health-coronavirus-pandemic-d9504519a8ae081f785ca012b5ef84d1|16
apnews.com|https://apnews.com/article/joe-biden-business-health-coronavirus-pandemic-prices-c56b5ffcef37223caaec19e3b3428392|15
apnews.com|https://apnews.com/article/coronavirus-pandemic-health-941fcf43d9731c76c16e7354f5d5e187|15
